"startDate","endDate","finished","t_welcome_fc","t_welcome_lc","t_welcome_ps","t_welcome_cc","welcome","require","t_age_fc","t_age_lc","t_age_ps","t_age_cc","age","t_hltref_fc","t_hltref_lc","t_hltref_ps","t_hltref_cc","hltref","t_abrtch_fc","t_abrtch_lc","t_abrtch_ps","t_abrtch_cc","abrtch","t_gaymarry_fc","t_gaymarry_lc","t_gaymarry_ps","t_gaymarry_cc","gaymarry","t_gayadopt_fc","t_gayadopt_lc","t_gayadopt_ps","t_gayadopt_cc","gayadopt","t_attchk1_fc","t_attchk1_lc","t_attchk1_ps","t_attchk1_cc","attchk1","t_abrthlth_fc","t_abrthlth_lc","t_abrthlth_ps","t_abrthlth_cc","abrthlth","t_abrtinc_fc","t_abrtinc_lc","t_abrtinc_ps","t_abrtinc_cc","abrtinc","t_abrtbd_fc","t_abrtbd_lc","t_abrtbd_ps","t_abrtbd_cc","abrtbd","t_fedwlf_fc","t_fedwlf_lc","t_fedwlf_ps","t_fedwlf_cc","fedwlf","t_abrtfin_fc","t_abrtfin_lc","t_abrtfin_ps","t_abrtfin_cc","abrtfin","t_attchk2_fc","t_attchk2_lc","t_attchk2_ps","t_attchk2_cc","attchk2_c1","attchk2_c2","attchk2_c3","attchk2_c4","attchk2_c5","attchk2_c6","attchk2_c7","attchk2_c8","attchk2_c9","attchk2_c10","attchk2_c11_C","attchk2_c12_C","t_abrtrpe_fc","t_abrtrpe_lc","t_abrtrpe_ps","t_abrtrpe_cc","abrtrpe","t_fedpoor_fc","t_fedpoor_lc","t_fedpoor_ps","t_fedpoor_cc","fedpoor","t_fedenv_fc","t_fedenv_lc","t_fedenv_ps","t_fedenv_cc","fedenv","t_fedschool_fc","t_fedschool_lc","t_fedschool_ps","t_fedschool_cc","fedschool","t_abrtdth_fc","t_abrtdth_lc","t_abrtdth_ps","t_abrtdth_cc","abrtdth","t_drill_fc","t_drill_lc","t_drill_ps","t_drill_cc","drill","t_gwhap_fc","t_gwhap_lc","t_gwhap_ps","t_gwhap_cc","gwhap","t_gwhow_fc","t_gwhow_lc","t_gwhow_ps","t_gwhow_cc","gwhow","t_gwhow2_fc","t_gwhow2_lc","t_gwhow2_ps","t_gwhow2_cc","gwhow2","t_aauni_fc","t_aauni_lc","t_aauni_ps","t_aauni_cc","aauni","t_aawork_fc","t_aawork_lc","t_aawork_ps","t_aawork_cc","aawork","t_gun_fc","t_gun_lc","t_gun_ps","t_gun_cc","gun","t_comm_fc","t_comm_lc","t_comm_ps","t_comm_cc","comm","pref","pref2","sex","edu","comment","tcompl","group","self_placement","party_placement"
2015-02-04 23:04:00,2015-02-04 23:09:00,1,0,0,12.754,0,1,1,NA,NA,NA,NA,34,6.757,11.164,14.106,2,3,14.176,14.176,15.271,1,3,2.628,2.628,7.82,1,1,1.786,1.786,2.86,1,1,0,0,8.113,0,-99,11.5,20.125,22.35,2,3,5.187,5.187,8.244,1,1,5.387,5.387,6.607,1,1,2.726,2.726,5.158,1,3,3.185,3.185,6.288,1,2,7.804,8.372,10.492,2,0,0,0,0,0,0,0,0,0,0,1,1,6.113,6.113,8.721,1,1,4.272,4.272,5.115,1,2,3.115,3.115,4.36,1,2,1.772,1.772,2.652,1,1,3.444,3.444,4.593,1,1,3.887,3.887,4.884,1,1,5.056,5.056,7.558,1,1,2.768,2.768,5.841,1,2,NA,NA,NA,NA,NA,10.17,10.17,11.304,1,2,3.195,3.195,4.096,1,2,3.529,5.409,6.563,2,3,7.496,7.496,8.471,1,5,2,"",1,4,"",5,2,51,84
2015-02-05 00:13:00,2015-02-05 00:19:00,1,0,0,7.218,0,1,1,NA,NA,NA,NA,39,7.995,7.995,9.391,1,1,10.901,10.901,12.312,1,1,6.928,6.928,8.979,1,1,3.175,3.175,4.997,1,1,0,0,22.573,0,-99,20.541,20.541,22.637,1,1,5.97,5.97,7.427,1,1,5.095,5.095,7.565,1,1,6.906,6.906,8.171,1,2,8.881,8.881,12.379,1,1,32.065,32.97,38.701,2,0,0,0,0,0,0,0,0,0,0,1,1,8.253,8.253,9.625,1,1,25.482,25.482,26.661,1,1,3.854,3.854,5.166,1,1,2.795,2.795,3.869,1,1,4.133,4.133,5.625,1,1,8.03,8.03,9.111,1,3,7.953,7.953,9.156,1,1,14.408,14.408,15.88,1,1,NA,NA,NA,NA,NA,12.842,12.842,15.919,1,3,21.48,21.48,23.142,1,3,16.124,16.124,19.439,1,1,14.489,14.489,16.987,1,3,1,"",1,4,"",6,1,32,22
2015-02-04 22:14:00,2015-02-04 22:23:00,1,0,0,40.261,0,1,1,NA,NA,NA,NA,32,29.579,29.579,31.461,1,3,23.864,29.951,31.501,3,3,14.093,14.093,19.689,1,1,3.743,3.743,5.473,1,1,0,0,16.971,0,-99,17.539,17.539,19.028,1,3,15.19,15.19,19.935,1,1,12.806,12.806,14.569,1,1,7.769,7.769,12.597,1,1,12.042,12.042,13.565,1,2,28.08,28.997,30.245,2,0,0,0,0,0,0,0,0,0,0,1,1,7.727,7.727,11.595,1,1,6.021,6.021,7.939,1,1,4.482,4.482,5.796,1,2,7.214,7.214,8.565,1,2,5.702,5.702,7.558,1,1,11.457,11.457,12.796,1,3,14.04,14.04,24.876,1,1,8.543,8.543,11.122,1,1,NA,NA,NA,NA,NA,15.25,15.25,16.886,1,3,9.946,9.946,11.185,1,3,10.915,10.915,12.354,1,3,16.596,16.596,18.633,1,3,1,"",1,4,"none",9,2,30,41
2015-02-04 22:30:00,2015-02-04 22:34:00,1,0,0,5.373,0,1,1,NA,NA,NA,NA,40,5.606,5.606,13.084,1,2,5.298,5.298,6.427,1,3,3.579,3.579,12.184,1,1,2.867,2.867,3.608,1,1,0,0,4.932,0,-99,7.63,7.63,8.255,1,3,15.469,15.499,18.681,2,1,2.679,5.601,6.196,2,3,3.31,3.31,4.342,1,3,4.557,4.557,7.566,1,2,6.852,7.35,11.645,2,0,0,0,0,0,0,0,0,0,0,1,1,4.813,4.813,7.508,1,1,2.886,2.886,3.736,1,3,1.897,1.897,2.626,1,1,2.278,2.278,3.071,1,1,2.478,2.478,4.096,1,1,6.976,6.976,8.889,1,1,7.109,7.109,8.472,1,1,3.962,4.724,5.28,2,1,NA,NA,NA,NA,NA,3.758,3.758,4.383,1,3,6.359,6.359,8.166,1,3,3.609,3.609,4.526,1,1,4.534,4.534,8.054,1,6,2,"",1,2,"Thank You",4,1,85,75
2015-02-05 00:36:00,2015-02-05 00:39:00,1,0,0,4.566,0,1,1,NA,NA,NA,NA,27,3.456,3.456,5.155,1,3,5.898,5.898,6.818,1,1,5.467,5.467,6.613,1,3,2.134,2.134,3.043,1,1,0,0,7.087,0,-99,5.752,5.752,7.037,1,1,3.036,3.036,3.959,1,1,1.772,1.772,2.756,1,1,4.818,4.818,5.868,1,1,3.39,3.39,5.894,1,1,13.364,14.062,19.73,2,0,0,0,0,0,0,0,0,0,0,1,1,2.364,2.364,3.164,1,1,3.967,4.493,5.084,2,1,2.201,2.201,2.941,1,1,1.747,1.747,2.579,1,1,2.693,2.693,3.649,1,1,5.914,5.914,6.95,1,3,4.699,4.699,5.949,1,1,2.723,2.723,3.907,1,1,NA,NA,NA,NA,NA,4.766,4.766,5.649,1,2,7.409,7.409,8.663,1,1,4.784,4.784,6.236,1,2,6.459,14.459,15.475,3,4,2,"",2,4,"",3,1,67,92
2015-02-04 22:41:00,2015-02-04 22:46:00,1,0,0,12.104,0,1,1,NA,NA,NA,NA,51,34.773,34.773,35.613,1,1,8.471,8.471,10.132,1,1,3.26,3.26,5.078,1,1,2.266,2.266,3.13,1,1,0,0,7.672,0,-99,13.025,13.025,18.336,1,1,5.776,5.776,10.868,1,1,3.492,3.492,4.506,1,1,4.953,4.953,5.907,1,2,10.676,10.676,11.645,1,1,8.769,9.269,11.179,2,0,0,0,0,0,0,0,0,0,0,1,1,3.136,3.136,4.385,1,1,3.718,3.718,5.604,1,2,5.503,5.503,6.216,1,2,2.656,2.656,3.553,1,1,3.587,3.587,4.659,1,1,5.686,5.686,7.095,1,2,5.34,5.34,6.291,1,1,7.589,7.589,9.213,1,1,NA,NA,NA,NA,NA,7.727,16.22,17.601,2,3,4.61,4.61,5.419,1,3,7.181,7.181,13.721,1,3,16.633,16.633,17.642,1,4,1,"",1,4,"",5,1,21,10
2015-02-04 22:24:00,2015-02-04 22:28:00,1,0,0,1.601,0,1,1,NA,NA,NA,NA,27,5.223,5.223,6.844,1,3,6.049,6.049,7.067,1,1,2.456,2.456,3.731,1,1,2.194,2.194,3.158,1,1,0,0,5.596,0,-99,6.035,6.035,7.262,1,1,5.217,5.217,6.253,1,1,2.905,2.905,3.921,1,1,4.201,4.201,5.234,1,2,6.386,6.386,7.345,1,1,3.996,8.431,12.11,5,0,0,0,0,0,0,0,0,0,0,1,1,3.376,3.376,4.274,1,1,2.647,2.647,3.604,1,2,1.959,1.959,3.062,1,1,2.207,2.207,3.08,1,1,4.814,4.814,5.656,1,1,4.354,4.354,5.635,1,2,5.125,5.125,5.999,1,1,2.023,2.023,2.961,1,1,NA,NA,NA,NA,NA,9.213,9.213,10.27,1,2,3.949,3.949,4.9,1,2,3.717,3.717,5.55,1,1,6.347,6.347,7.873,1,4,3,"Independent   none",1,4,"thank you",4,1,40,50
2015-02-05 00:26:00,2015-02-05 00:29:00,1,3.025,3.025,5.625,1,1,1,NA,NA,NA,NA,26,9.063,9.063,10.706,1,1,4.452,4.452,5.637,1,1,4.956,4.956,6.261,1,1,2.167,2.167,3.063,1,1,0,0,4.079,0,-99,12.852,12.852,14.125,1,1,5.663,5.663,6.579,1,1,2.554,2.554,3.597,1,1,4.577,4.577,5.505,1,2,6.103,6.103,8.083,1,1,5.156,9.534,12.33,2,0,0,0,0,0,0,0,0,0,0,1,1,3.333,3.333,4.28,1,1,3.429,3.429,4.546,1,1,1.775,1.775,2.656,1,1,1.631,1.631,2.432,1,1,2.029,2.029,3.062,1,1,4.955,4.955,6.337,1,2,5.923,5.923,6.91,1,2,NA,NA,NA,NA,NA,5.893,5.893,6.837,1,1,15.669,15.876,16.903,2,1,5.087,5.087,6.074,1,1,14.016,14.016,14.979,1,1,6.239,6.239,7.204,1,2,1,"",2,3,"interesting",3,1,0,0
2015-02-04 22:08:00,2015-02-04 22:12:00,1,0,0,6.356,0,1,1,NA,NA,NA,NA,45,6.836,6.836,8.49,1,3,8.843,8.843,11.527,1,3,5.359,5.359,8.033,1,2,3.837,3.837,4.765,1,2,0,0,10.193,0,-99,10.27,10.27,11.187,1,3,5.299,5.299,9.225,1,3,3.026,3.026,3.861,1,3,6.881,6.881,8.874,1,2,4.54,6.34,7.419,2,2,14.873,15.388,18.582,2,0,0,0,0,0,0,0,0,0,0,1,1,3.807,3.807,4.842,1,3,6.207,6.207,7.107,1,2,2.736,4.704,5.402,2,2,1.88,1.88,2.689,1,1,4.162,4.162,5.449,1,3,5.102,5.102,6.389,1,3,9.435,9.435,10.357,1,1,5.631,5.631,6.833,1,1,NA,NA,NA,NA,NA,8.372,10.756,12.781,2,3,5.658,5.658,7.88,1,2,5.908,5.908,6.738,1,3,6.373,7.894,8.869,2,4,3,"Independent",1,3,"",4,2,50,50
2015-02-05 00:15:00,2015-02-05 00:19:00,1,12.744,12.744,15.898,1,1,1,NA,NA,NA,NA,67,5.566,5.566,7.323,1,2,4.301,6.917,8.076,2,3,4.164,4.164,7.41,1,2,2.686,2.686,5.41,1,2,0,0,5.802,0,-99,7.558,7.558,10.212,1,1,7.599,7.599,8.747,1,1,2.636,2.636,3.84,1,1,2.894,2.894,4.282,1,3,4.007,4.007,5.592,1,2,7.619,9.882,14.148,3,0,0,0,0,0,0,0,0,0,0,1,1,3.322,3.322,4.896,1,1,5.477,5.477,6.891,1,3,2.628,2.628,4.305,1,2,2.379,2.379,3.832,1,2,2.97,2.97,5.559,1,1,3.554,3.554,5.085,1,1,5.034,5.034,6.636,1,1,3.107,3.107,4.449,1,1,NA,NA,NA,NA,NA,5.583,5.583,8.951,1,2,2.766,2.766,4.197,1,2,4.655,4.655,6.468,1,3,6.649,6.649,13.016,1,5,2,"",2,3,"none",4,2,87,91
2015-02-04 22:35:00,2015-02-04 22:43:00,1,0,0,1.075,0,1,1,NA,NA,NA,NA,25,0,0,380.581,0,2,0,0,3.341,0,1,0,0,3.153,0,1,0,0,1.254,0,1,0,0,5.449,0,-99,0,0,3.724,0,1,0,0,2.228,0,1,0,0,1.11,0,1,0,0,1.484,0,1,0,0,1.955,0,1,5.517,5.892,13.737,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.604,0,1,0,0,1.341,0,1,0,0,1.446,0,1,0,0,1.212,0,1,0,0,1.43,0,1,0,0,2.417,0,2,0,0,4.417,0,1,0,0,2.003,0,1,NA,NA,NA,NA,NA,4.127,4.127,5.899,1,3,1.832,1.832,2.342,1,3,2.48,2.48,4.131,1,2,0,0,2.898,0,1,3,"Socialist Equality Party",1,4,"n a",8,2,50,50
2015-02-04 22:51:00,2015-02-04 22:56:00,1,0,0,8.34,0,1,1,NA,NA,NA,NA,61,11.734,11.734,14.217,1,2,4.973,4.973,8.449,1,2,9.179,9.179,10.153,1,2,3.364,3.364,4.343,1,2,0,0,14.442,0,-99,9.11,9.11,10.675,1,2,5.995,5.995,6.993,1,2,5.194,5.194,6.016,1,2,4.893,4.893,6.194,1,3,4.184,4.184,5.367,1,2,4.766,16.06,18.826,3,0,0,0,0,0,0,0,0,0,0,1,1,14.165,14.165,15.103,1,1,3.828,3.828,4.956,1,3,3.583,3.583,4.655,1,3,3.409,3.409,4.447,1,1,4.319,4.319,6.126,1,1,8.036,8.036,9.114,1,1,9.709,9.709,10.802,1,2,NA,NA,NA,NA,NA,5.669,5.669,7.027,1,2,8.448,8.448,9.485,1,2,8.089,8.089,9.054,1,2,9.371,9.371,10.672,1,3,10.089,10.089,11.88,1,7,2,"",2,3,"thank you for the survey",5,1,84,91
2015-02-04 22:12:00,2015-02-04 22:15:00,1,1.189,1.189,5.548,1,1,1,NA,NA,NA,NA,25,3.458,3.458,6.899,1,1,3.886,3.886,4.737,1,1,3.533,3.533,5.613,1,1,2.401,3.251,3.937,2,1,0,0,11.135,0,-99,7.606,7.606,8.288,1,1,3.029,3.029,4.502,1,1,1.681,1.681,2.518,1,1,5.948,5.948,6.927,1,2,3.654,3.654,4.368,1,1,9.272,10.049,12.468,2,0,0,0,0,0,0,0,0,0,0,1,1,2.859,2.859,3.366,1,1,4.542,4.542,5.506,1,1,1.572,1.572,2.26,1,1,1.325,1.325,1.859,1,1,2.216,2.216,2.704,1,1,4.996,4.996,5.448,1,3,6.63,6.63,7.992,1,1,2.515,2.515,3.898,1,1,NA,NA,NA,NA,NA,7.473,7.473,11.166,1,3,3.189,3.189,4.096,1,3,4.07,4.07,7.255,1,1,6.365,6.365,7.223,1,4,1,"",1,5,"",3,2,34,42
2015-02-04 22:30:00,2015-02-04 22:34:00,1,0,0,2.184,0,1,1,NA,NA,NA,NA,35,3.92,4.791,5.788,2,2,4.097,4.097,6.182,1,1,3.42,3.42,5.783,1,1,2.727,2.727,3.716,1,1,0,0,4.53,0,-99,9.973,11.078,12.227,2,1,4.824,4.824,5.818,1,1,4.96,4.96,5.962,1,1,3.703,3.703,4.782,1,2,3.557,3.557,4.794,1,1,13.117,13.901,16.85,2,0,0,0,0,0,0,0,0,0,0,1,1,2.19,2.19,3.302,1,1,2.979,2.979,3.982,1,1,1.646,1.646,2.632,1,1,4.607,4.607,5.419,1,1,2.055,2.055,3.665,1,1,3.025,3.025,4.196,1,2,3.777,3.777,4.91,1,1,2.428,2.428,3.443,1,1,NA,NA,NA,NA,NA,5.548,5.548,6.439,1,3,8.484,8.484,9.506,1,3,11.481,11.481,12.344,1,1,7.472,7.472,8.78,1,4,1,"",2,4,"interesting survey",4,2,0,0
2015-02-04 22:53:00,2015-02-04 22:56:00,1,0,0,2.01,0,1,1,NA,NA,NA,NA,27,3.84,3.84,5.51,1,2,4.108,4.108,5.172,1,1,1.94,1.94,8.224,1,1,1.874,1.874,2.511,1,1,0,0,3.986,0,-99,8.279,8.279,9.131,1,1,3.185,3.185,5.581,1,1,1.867,1.867,2.712,1,1,2.636,2.636,3.424,1,2,2.68,2.68,3.332,1,1,3.47,3.839,6.19,2,0,0,0,0,0,0,0,0,0,0,1,1,2.34,3.067,3.861,2,1,1.57,1.57,2.76,1,2,1.329,1.329,2.455,1,1,1.29,1.29,2.14,1,2,2.325,2.909,3.95,2,1,5.297,8.128,8.876,2,2,4.248,4.248,5.986,1,1,2.672,2.672,3.682,1,1,NA,NA,NA,NA,NA,6.984,10.015,12.668,2,2,3.291,3.291,10.97,1,3,2.26,2.26,5.416,1,1,4.286,8.911,9.59,3,6,3,"Independent    no affiliation",2,3,"",3,1,24,26
2015-02-04 22:47:00,2015-02-04 22:50:00,1,0,0,2.123,0,1,1,NA,NA,NA,NA,32,3.84,3.84,4.986,1,3,6.994,6.994,7.538,1,1,2.382,2.382,10.367,1,1,2.771,2.771,3.262,1,1,0,0,7.04,0,-99,7.91,7.91,14.345,1,1,3.679,4.134,4.949,2,1,1.782,1.782,3.501,1,1,2.851,2.851,3.338,1,2,3.576,3.576,4.416,1,1,6.121,9.387,11.423,2,0,0,0,0,0,0,0,0,0,0,1,1,2.992,2.992,3.605,1,1,3.582,3.582,4.178,1,2,1.333,1.333,1.963,1,2,0.856,2.283,3.08,2,1,2.85,2.85,3.384,1,1,4.1,4.1,4.612,1,3,6.389,6.389,6.963,1,1,2.393,2.393,3.33,1,3,NA,NA,NA,NA,NA,8.198,8.198,8.72,1,3,3.504,3.504,4.168,1,3,5.707,5.707,6.428,1,3,4.804,4.804,5.453,1,5,3,"Independent",1,2,"",3,1,50,50
2015-02-04 22:36:00,2015-02-04 22:41:00,1,4.883,4.883,9.852,1,1,1,NA,NA,NA,NA,43,9.025,9.025,10.545,1,1,4.029,4.029,4.997,1,2,5.992,5.992,8.043,1,2,3.505,3.505,4.542,1,2,0,0,6.388,0,-99,8.008,8.008,9.148,1,2,5.438,5.438,6.311,1,2,8.004,8.004,9.088,1,2,4.06,4.06,5.415,1,2,3.258,3.258,4.161,1,2,8.35,25.51,26.894,4,0,0,0,0,0,0,0,0,0,0,1,1,15.059,15.059,15.971,1,2,3.963,3.963,5.005,1,2,3.138,3.138,4.048,1,2,14.93,14.93,16.346,1,2,6.391,6.391,7.573,1,1,11.117,11.117,12.044,1,3,5.312,5.312,6.31,1,2,NA,NA,NA,NA,NA,4.109,4.109,5.05,1,3,7.717,7.717,8.825,1,2,4.025,4.025,4.899,1,2,3.993,3.993,5.185,1,3,4.845,4.845,5.969,1,4,3,"libertarian",2,4,"none",5,2,60,79
2015-02-04 22:15:00,2015-02-04 22:18:00,1,2.233,2.233,4.347,1,1,1,NA,NA,NA,NA,27,3.199,3.199,3.997,1,2,4.83,5.877,6.423,2,3,1.575,1.575,2.57,1,2,1.787,2.622,3.282,2,2,1.42,1.42,4.89,1,-99,1.405,2.186,2.876,2,2,1.935,1.935,2.775,1,1,2.338,2.338,3.239,1,1,2.051,2.051,2.751,1,2,2.426,3.117,3.741,2,2,5.856,10.882,11.299,4,0,0,0,0,0,0,0,0,0,0,1,1,1.168,1.768,2.383,2,2,1.8,1.8,2.505,1,1,2.5,2.5,3.323,1,3,1.242,1.775,2.576,2,1,2.076,6.421,7.201,3,1,1.835,1.835,2.583,1,1,2.689,2.689,3.606,1,2,NA,NA,NA,NA,NA,1.057,1.057,3.29,1,2,3.665,3.665,4.347,1,2,1.205,1.205,3.051,1,2,3.877,3.877,4.631,1,1,3.902,4.864,5.621,2,5,2,"",1,5,"fun to do and easy to understand ",3,1,50,61
2015-02-04 22:47:00,2015-02-04 22:52:00,1,0,0,16.964,0,1,1,NA,NA,NA,NA,49,8.554,8.554,10.106,1,1,4.922,4.922,6.194,1,2,6.53,6.53,11.468,1,2,3.458,3.458,4.62,1,2,0,0,8.158,0,-99,7.371,7.371,17.502,1,2,8.935,8.935,10.199,1,1,8.015,8.015,9.073,1,1,4.645,4.645,5.644,1,2,4.872,4.872,6.9,1,2,13.316,14.107,22.466,2,0,0,0,0,0,0,0,0,0,0,1,1,6.771,6.771,8.418,1,1,3.829,3.829,4.981,1,2,4.193,4.193,5.721,1,2,3.846,3.846,4.913,1,2,6.138,6.138,7.435,1,1,6.439,6.439,7.503,1,3,9.001,9.001,10.305,1,1,5.159,5.159,6.186,1,3,NA,NA,NA,NA,NA,16.982,16.982,18.047,1,1,6.37,6.37,7.835,1,1,7.098,7.098,8.28,1,3,9.116,9.116,10.368,1,3,1,"",2,2,"",5,1,61,31
2015-02-04 22:11:00,2015-02-04 22:15:00,1,0,0,2.81,0,1,1,NA,NA,NA,NA,34,4.461,4.461,5.529,1,3,7.7,9.032,10.097,3,1,2.961,2.961,4.196,1,1,1.617,1.617,2.392,1,1,0,0,6.006,0,-99,6.827,6.827,8.99,1,1,6.342,6.342,8.446,1,2,1.945,1.945,6.412,1,2,4.567,4.567,6.073,1,2,8.368,8.368,9.293,1,2,5.724,6.081,7.545,2,0,0,0,0,0,0,0,0,0,0,1,1,3.647,4.322,5.173,2,1,2.38,2.38,3.041,1,2,1.587,2.449,3.094,3,2,2.563,2.563,3.357,1,2,3.08,3.08,4.193,1,1,3.444,5.375,6.168,4,3,4.349,4.349,5.199,1,1,3.057,5.363,6.306,4,1,NA,NA,NA,NA,NA,9.865,9.865,12.759,1,2,3.314,5.32,5.841,3,2,3.653,3.653,4.341,1,3,5.21,5.21,7.625,1,4,1,"",1,3,"",4,1,52,49
2015-02-04 22:47:00,2015-02-04 22:56:00,1,0,0,5.432,0,1,1,NA,NA,NA,NA,33,16.822,16.822,17.783,1,3,9.235,9.235,10.537,1,1,12.947,17.18,22.62,11,1,2.518,2.518,3.591,1,1,0,0,20.501,0,-99,41.768,41.768,42.636,1,1,34.642,34.642,35.88,1,1,3.268,23.13,24.207,2,1,4.965,4.965,5.935,1,1,5.008,7.439,8.597,7,1,16.732,17.669,21.114,2,0,0,0,0,0,0,0,0,0,0,1,1,18.502,18.502,19.418,1,1,5.007,5.007,6.023,1,1,2.558,2.558,3.68,1,1,1.74,1.74,6.505,1,1,17.603,20.508,21.642,8,1,17.69,17.69,18.7,1,2,38.116,39.356,40.441,2,1,56.367,56.367,57.421,1,1,NA,NA,NA,NA,NA,12.107,12.107,13.072,1,1,5.539,5.539,6.602,1,1,4.455,4.455,5.299,1,1,15.623,20.883,21.83,2,4,3,"none",2,2,"",9,2,3,2
2015-02-04 22:04:00,2015-02-04 22:08:00,1,0,0,20.796,0,1,1,NA,NA,NA,NA,60,5.788,5.788,7.924,1,1,4.357,4.357,5.409,1,1,6.587,6.587,7.465,1,1,3.377,3.377,4.292,1,1,0,0,13.646,0,-99,7.93,7.93,10.801,1,1,4.183,4.183,6.52,1,1,3.002,3.002,4.254,1,1,4.283,4.283,5.137,1,1,4.242,4.242,5.008,1,1,17.496,18.439,26.197,2,0,0,0,0,0,0,0,0,0,0,1,1,3.595,3.595,4.798,1,1,4.133,4.133,5.345,1,1,2.368,2.368,3.261,1,1,4.308,4.308,7.885,1,2,4.775,4.775,5.612,1,1,7.71,7.71,8.688,1,3,9.329,9.329,10.74,1,1,5.859,5.859,7.313,1,1,NA,NA,NA,NA,NA,12.33,12.33,13.187,1,3,5.313,5.313,6.259,1,3,5.21,5.21,6.653,1,1,9.618,9.618,11.795,1,2,1,"",1,4,"",4,1,10,15
2015-02-04 22:36:00,2015-02-04 22:41:00,1,4.246,4.246,4.862,1,1,1,NA,NA,NA,NA,22,9.304,9.304,10.207,1,1,9.833,9.833,11.295,1,1,8.089,9.876,11.243,2,1,3.612,3.612,4.773,1,1,0,0,38.533,0,-99,12.384,12.384,13.505,1,1,3.532,3.532,7.273,1,1,3.173,3.173,5.566,1,1,5.347,5.347,6.31,1,1,4.68,4.68,5.682,1,1,21.119,31.064,32.427,3,0,0,0,0,0,0,0,0,0,0,1,1,6.894,6.894,8.267,1,1,4.445,4.445,5.509,1,1,2.943,2.943,4.424,1,1,1.857,1.857,2.811,1,1,4.251,4.251,5.348,1,1,9.775,9.775,11.527,1,1,5.076,5.076,7.077,1,1,3.683,3.683,6.002,1,1,NA,NA,NA,NA,NA,5.901,5.901,11.082,1,1,7.111,7.111,8.284,1,2,8.478,8.478,9.687,1,2,7.452,7.452,13.349,1,3,1,"",1,4,"",5,2,40,45
2015-02-04 23:42:00,2015-02-04 23:48:00,1,0,0,9.286,0,1,1,NA,NA,NA,NA,33,12.868,12.868,14.226,1,2,15.059,15.059,16.114,1,1,10.078,10.078,11.154,1,1,3.917,3.917,5.172,1,1,0,0,9.582,0,-99,19.121,19.121,20.117,1,1,14.328,14.328,15.992,1,1,8.797,8.797,9.655,1,1,11.637,11.637,12.586,1,3,11.212,11.212,12.047,1,2,11.264,11.879,17.673,2,0,0,0,0,0,0,0,0,0,0,1,1,3.322,3.322,4.253,1,1,5.5,5.5,6.6,1,3,3.728,3.728,4.603,1,1,2.935,2.935,4.077,1,1,5.028,5.028,6.105,1,1,8.445,8.445,9.38,1,2,9.245,9.245,10.345,1,1,21.398,21.398,23.155,1,1,NA,NA,NA,NA,NA,15.193,15.193,16.22,1,1,8.164,8.164,9.293,1,2,21.083,21.083,22.162,1,3,25.091,25.091,26.455,1,5,1,"",1,3,"Thanks  easy to understand survey",6,2,20,60
2015-02-04 22:53:00,2015-02-04 22:57:00,1,0,0,4.877,0,1,1,NA,NA,NA,NA,35,3.895,3.895,5.332,1,1,10.66,10.66,13.602,1,1,4.179,4.179,5.248,1,1,4.504,4.504,5.696,1,1,0,0,9.869,0,-99,10.16,10.16,11.162,1,1,5.754,5.754,6.764,1,1,2.973,2.973,4.316,1,1,5.012,5.012,6.003,1,2,4.914,4.914,6.284,1,1,12.577,14.323,16.592,2,0,0,0,0,0,0,0,0,0,0,1,1,3.391,3.391,4.632,1,1,4.872,7.665,8.635,2,1,4.512,4.512,5.471,1,1,2.42,2.42,3.356,1,1,3.357,3.357,4.276,1,1,5.612,5.612,6.862,1,2,7.693,7.693,8.404,1,1,4.105,4.105,5.657,1,1,NA,NA,NA,NA,NA,6.419,6.419,7.22,1,3,6.572,6.572,7.478,1,2,4.29,4.29,5.24,1,1,9.11,10.023,11.319,2,4,1,"",1,3,"no comment",4,2,27,6
2015-02-04 22:58:00,2015-02-04 23:03:00,1,0,0,4.111,0,1,1,NA,NA,NA,NA,22,1.205,16.109,16.709,3,1,11.849,11.849,15.454,1,1,5.186,5.186,6.661,1,1,5.309,5.309,6.668,1,1,0,0,3.552,0,-99,34.764,34.764,37.75,1,1,4.061,6.421,7.557,5,1,2.221,2.221,3.616,1,1,4.209,4.209,6.049,1,2,4.138,4.138,5.274,1,1,5.099,7.974,8.645,3,0,0,0,0,0,0,0,0,0,0,1,1,2.075,2.075,2.953,1,1,2.326,2.326,3.706,1,2,2.125,4.403,6.06,4,2,6.49,6.49,7.451,1,1,12.627,13.589,15.333,2,1,4.438,4.438,5.443,1,3,6.005,8.034,8.791,3,2,NA,NA,NA,NA,NA,4.318,4.318,5.73,1,3,10.899,10.899,11.905,1,3,3.412,3.412,4.482,1,3,5.549,5.549,6.655,1,3,6.279,7.743,9.217,2,1,1,"",2,4,"",5,1,4,6
